source_file,source_day_folder,time_utc,time_ist,target_lat,target_lon,grid_lat,grid_lon,row_index,col_index,ins,time,projection_information,proj_dim
3RIMG_03JAN2017_1845_L2C_INS_V01R00.h5,03JAN,2017-01-03 18:45:00,2017-01-04 00:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946405.0,-846362696,0
3RIMG_03JAN2017_1915_L2C_INS_V01R00.h5,03JAN,2017-01-03 19:15:00,2017-01-04 00:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946435.0,52389816,0
3RIMG_03JAN2017_1945_L2C_INS_V01R00.h5,03JAN,2017-01-03 19:45:00,2017-01-04 01:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946465.0,-168753224,0
3RIMG_03JAN2017_2015_L2C_INS_V01R00.h5,03JAN,2017-01-03 20:15:00,2017-01-04 01:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946495.0,-1943902280,0
3RIMG_03JAN2017_2045_L2C_INS_V01R00.h5,03JAN,2017-01-03 20:45:00,2017-01-04 02:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946525.0,744454072,0
3RIMG_03JAN2017_2115_L2C_INS_V01R00.h5,03JAN,2017-01-03 21:15:00,2017-01-04 02:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946555.0,1513433016,0
3RIMG_03JAN2017_2145_L2C_INS_V01R00.h5,03JAN,2017-01-03 21:45:00,2017-01-04 03:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946585.0,-509880392,0
3RIMG_03JAN2017_2215_L2C_INS_V01R00.h5,03JAN,2017-01-03 22:15:00,2017-01-04 03:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946615.0,1557120952,0
3RIMG_03JAN2017_2245_L2C_INS_V01R00.h5,03JAN,2017-01-03 22:45:00,2017-01-04 04:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946645.0,-2123761736,0
3RIMG_03JAN2017_2315_L2C_INS_V01R00.h5,03JAN,2017-01-03 23:15:00,2017-01-04 04:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946675.0,-851167304,0
3RIMG_03JAN2017_2345_L2C_INS_V01R00.h5,03JAN,2017-01-03 23:45:00,2017-01-04 05:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946705.0,315963320,0
3RIMG_04JAN2017_0015_L2C_INS_V01R00.h5,04JAN,2017-01-04 00:15:00,2017-01-04 05:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946735.0,-1471326280,0
3RIMG_04JAN2017_0045_L2C_INS_V01R00.h5,04JAN,2017-01-04 00:45:00,2017-01-04 06:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946765.0,-1291741256,0
3RIMG_04JAN2017_0115_L2C_INS_V01R00.h5,04JAN,2017-01-04 01:15:00,2017-01-04 06:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946795.0,1553164216,0
3RIMG_04JAN2017_0145_L2C_INS_V01R00.h5,04JAN,2017-01-04 01:45:00,2017-01-04 07:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8946825.0,-722679880,0
3RIMG_04JAN2017_0215_L2C_INS_V01R00.h5,04JAN,2017-01-04 02:15:00,2017-01-04 07:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,147.70162963867188,8946855.0,-188971080,0
3RIMG_04JAN2017_0245_L2C_INS_V01R00.h5,04JAN,2017-01-04 02:45:00,2017-01-04 08:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,177.2681884765625,8946885.0,-927590472,0
3RIMG_04JAN2017_0315_L2C_INS_V01R00.h5,04JAN,2017-01-04 03:15:00,2017-01-04 08:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,394.7172546386719,8946915.0,-35149896,0
3RIMG_04JAN2017_0345_L2C_INS_V01R00.h5,04JAN,2017-01-04 03:45:00,2017-01-04 09:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,428.85882568359375,8946945.0,-1508743240,0
3RIMG_04JAN2017_0415_L2C_INS_V01R00.h5,04JAN,2017-01-04 04:15:00,2017-01-04 09:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,634.5685424804688,8946975.0,989202360,0
3RIMG_04JAN2017_0445_L2C_INS_V01R00.h5,04JAN,2017-01-04 04:45:00,2017-01-04 10:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,659.9305419921875,8947005.0,1706424248,0
3RIMG_04JAN2017_0515_L2C_INS_V01R00.h5,04JAN,2017-01-04 05:15:00,2017-01-04 10:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,830.7943725585938,8947035.0,-618920008,0
3RIMG_04JAN2017_0545_L2C_INS_V01R00.h5,04JAN,2017-01-04 05:45:00,2017-01-04 11:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,579.4949951171875,8947065.0,569173944,0
3RIMG_04JAN2017_0615_L2C_INS_V01R00.h5,04JAN,2017-01-04 06:15:00,2017-01-04 11:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,961.8622436523438,8947095.0,-311818312,0
3RIMG_04JAN2017_0645_L2C_INS_V01R00.h5,04JAN,2017-01-04 06:45:00,2017-01-04 12:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,965.9047241210938,8947125.0,-70961224,0
3RIMG_04JAN2017_0715_L2C_INS_V01R00.h5,04JAN,2017-01-04 07:15:00,2017-01-04 12:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,1003.0482177734375,8947155.0,257677240,0
3RIMG_04JAN2017_0745_L2C_INS_V01R00.h5,04JAN,2017-01-04 07:45:00,2017-01-04 13:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,993.9659423828125,8947185.0,1425762232,0
3RIMG_04JAN2017_0815_L2C_INS_V01R00.h5,04JAN,2017-01-04 08:15:00,2017-01-04 13:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,956.915283203125,8947215.0,1143039928,0
3RIMG_04JAN2017_0845_L2C_INS_V01R00.h5,04JAN,2017-01-04 08:45:00,2017-01-04 14:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,931.0606689453125,8947245.0,690534328,0
3RIMG_04JAN2017_0915_L2C_INS_V01R00.h5,04JAN,2017-01-04 09:15:00,2017-01-04 14:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,823.3087768554688,8947275.0,1091897272,0
3RIMG_04JAN2017_0945_L2C_INS_V01R00.h5,04JAN,2017-01-04 09:45:00,2017-01-04 15:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,781.4622802734375,8947305.0,-672352328,0
3RIMG_04JAN2017_1015_L2C_INS_V01R00.h5,04JAN,2017-01-04 10:15:00,2017-01-04 15:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,617.43603515625,8947335.0,-580745288,0
3RIMG_04JAN2017_1045_L2C_INS_V01R00.h5,04JAN,2017-01-04 10:45:00,2017-01-04 16:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,562.4003295898438,8947365.0,101738424,0
3RIMG_04JAN2017_1115_L2C_INS_V01R00.h5,04JAN,2017-01-04 11:15:00,2017-01-04 16:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,364.3688049316406,8947395.0,-1856337992,0
3RIMG_04JAN2017_1145_L2C_INS_V01R00.h5,04JAN,2017-01-04 11:45:00,2017-01-04 17:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,289.55230712890625,8947425.0,731510712,0
3RIMG_04JAN2017_1215_L2C_INS_V01R00.h5,04JAN,2017-01-04 12:15:00,2017-01-04 17:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,93.8509521484375,8947455.0,401647544,0
3RIMG_04JAN2017_1245_L2C_INS_V01R00.h5,04JAN,2017-01-04 12:45:00,2017-01-04 18:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947485.0,993904568,0
3RIMG_04JAN2017_1315_L2C_INS_V01R00.h5,04JAN,2017-01-04 13:15:00,2017-01-04 18:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947515.0,-75847752,0
3RIMG_04JAN2017_1345_L2C_INS_V01R00.h5,04JAN,2017-01-04 13:45:00,2017-01-04 19:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947545.0,-320002120,0
3RIMG_04JAN2017_1415_L2C_INS_V01R00.h5,04JAN,2017-01-04 14:15:00,2017-01-04 19:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947575.0,-460597320,0
3RIMG_04JAN2017_1445_L2C_INS_V01R00.h5,04JAN,2017-01-04 14:45:00,2017-01-04 20:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947605.0,-847829064,0
3RIMG_04JAN2017_1515_L2C_INS_V01R00.h5,04JAN,2017-01-04 15:15:00,2017-01-04 20:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947635.0,1364711352,0
3RIMG_04JAN2017_1545_L2C_INS_V01R00.h5,04JAN,2017-01-04 15:45:00,2017-01-04 21:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947665.0,888301496,0
3RIMG_04JAN2017_1615_L2C_INS_V01R00.h5,04JAN,2017-01-04 16:15:00,2017-01-04 21:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947695.0,618162104,0
3RIMG_04JAN2017_1645_L2C_INS_V01R00.h5,04JAN,2017-01-04 16:45:00,2017-01-04 22:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947725.0,-1959454792,0
3RIMG_04JAN2017_1715_L2C_INS_V01R00.h5,04JAN,2017-01-04 17:15:00,2017-01-04 22:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947755.0,-72431688,0
3RIMG_04JAN2017_1745_L2C_INS_V01R00.h5,04JAN,2017-01-04 17:45:00,2017-01-04 23:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947785.0,833542072,0
3RIMG_04JAN2017_1815_L2C_INS_V01R00.h5,04JAN,2017-01-04 18:15:00,2017-01-04 23:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947815.0,-318609480,0
3RIMG_04JAN2017_1845_L2C_INS_V01R00.h5,04JAN,2017-01-04 18:45:00,2017-01-05 00:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947845.0,468932536,0
3RIMG_04JAN2017_1915_L2C_INS_V01R00.h5,04JAN,2017-01-04 19:15:00,2017-01-05 00:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947875.0,362268600,0
3RIMG_04JAN2017_1945_L2C_INS_V01R00.h5,04JAN,2017-01-04 19:45:00,2017-01-05 01:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947905.0,-900196424,0
3RIMG_04JAN2017_2015_L2C_INS_V01R00.h5,04JAN,2017-01-04 20:15:00,2017-01-05 01:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947935.0,1522546616,0
3RIMG_04JAN2017_2045_L2C_INS_V01R00.h5,04JAN,2017-01-04 20:45:00,2017-01-05 02:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8947965.0,962058168,0
3RIMG_04JAN2017_2145_L2C_INS_V01R00.h5,04JAN,2017-01-04 21:45:00,2017-01-05 03:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948025.0,-1490860104,0
3RIMG_04JAN2017_2215_L2C_INS_V01R00.h5,04JAN,2017-01-04 22:15:00,2017-01-05 03:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948055.0,-1512343624,0
3RIMG_04JAN2017_2245_L2C_INS_V01R00.h5,04JAN,2017-01-04 22:45:00,2017-01-05 04:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948085.0,1633626040,0
3RIMG_04JAN2017_2315_L2C_INS_V01R00.h5,04JAN,2017-01-04 23:15:00,2017-01-05 04:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948115.0,1667815352,0
3RIMG_04JAN2017_2345_L2C_INS_V01R00.h5,04JAN,2017-01-04 23:45:00,2017-01-05 05:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948145.0,-135600200,0
3RIMG_05JAN2017_0015_L2C_INS_V01R00.h5,05JAN,2017-01-05 00:15:00,2017-01-05 05:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948175.0,-2006087752,0
3RIMG_05JAN2017_0045_L2C_INS_V01R00.h5,05JAN,2017-01-05 00:45:00,2017-01-05 06:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948205.0,-957331528,0
3RIMG_05JAN2017_0115_L2C_INS_V01R00.h5,05JAN,2017-01-05 01:15:00,2017-01-05 06:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948235.0,-470345800,0
3RIMG_05JAN2017_0145_L2C_INS_V01R00.h5,05JAN,2017-01-05 01:45:00,2017-01-05 07:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948265.0,2066651064,0
3RIMG_05JAN2017_0215_L2C_INS_V01R00.h5,05JAN,2017-01-05 02:15:00,2017-01-05 07:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,148.23721313476562,8948295.0,1775011768,0
3RIMG_05JAN2017_0245_L2C_INS_V01R00.h5,05JAN,2017-01-05 02:45:00,2017-01-05 08:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,176.17758178710938,8948325.0,1689409464,0
3RIMG_05JAN2017_0315_L2C_INS_V01R00.h5,05JAN,2017-01-05 03:15:00,2017-01-05 08:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,396.2063293457031,8948355.0,903456696,0
3RIMG_05JAN2017_0345_L2C_INS_V01R00.h5,05JAN,2017-01-05 03:45:00,2017-01-05 09:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,431.46063232421875,8948385.0,-1266567240,0
3RIMG_05JAN2017_0415_L2C_INS_V01R00.h5,05JAN,2017-01-05 04:15:00,2017-01-05 09:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,635.4737548828125,8948415.0,-687839304,0
3RIMG_05JAN2017_0445_L2C_INS_V01R00.h5,05JAN,2017-01-05 04:45:00,2017-01-05 10:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,666.002197265625,8948445.0,-1671329864,0
3RIMG_05JAN2017_0515_L2C_INS_V01R00.h5,05JAN,2017-01-05 05:15:00,2017-01-05 10:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,838.9860229492188,8948475.0,-388884552,0
3RIMG_05JAN2017_0545_L2C_INS_V01R00.h5,05JAN,2017-01-05 05:45:00,2017-01-05 11:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,598.0077514648438,8948505.0,2127316920,0
3RIMG_05JAN2017_0615_L2C_INS_V01R00.h5,05JAN,2017-01-05 06:15:00,2017-01-05 11:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,960.3080444335938,8948535.0,-1809627208,0
3RIMG_05JAN2017_0645_L2C_INS_V01R00.h5,05JAN,2017-01-05 06:45:00,2017-01-05 12:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,601.6590576171875,8948565.0,-1813313608,0
3RIMG_05JAN2017_0715_L2C_INS_V01R00.h5,05JAN,2017-01-05 07:15:00,2017-01-05 12:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,997.714111328125,8948595.0,2102028216,0
3RIMG_05JAN2017_0815_L2C_INS_V01R00.h5,05JAN,2017-01-05 08:15:00,2017-01-05 13:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,956.6571655273438,8948655.0,633305016,0
3RIMG_05JAN2017_0845_L2C_INS_V01R00.h5,05JAN,2017-01-05 08:45:00,2017-01-05 14:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,930.4978637695312,8948685.0,1740163000,0
3RIMG_05JAN2017_0915_L2C_INS_V01R00.h5,05JAN,2017-01-05 09:15:00,2017-01-05 14:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,824.4732666015625,8948715.0,267163576,0
3RIMG_05JAN2017_0945_L2C_INS_V01R00.h5,05JAN,2017-01-05 09:45:00,2017-01-05 15:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,783.821044921875,8948745.0,2123732920,0
3RIMG_05JAN2017_1015_L2C_INS_V01R00.h5,05JAN,2017-01-05 10:15:00,2017-01-05 15:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,619.1742553710938,8948775.0,-1562794056,0
3RIMG_05JAN2017_1045_L2C_INS_V01R00.h5,05JAN,2017-01-05 10:45:00,2017-01-05 16:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,564.4387817382812,8948805.0,1896576952,0
3RIMG_05JAN2017_1115_L2C_INS_V01R00.h5,05JAN,2017-01-05 11:15:00,2017-01-05 16:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,366.9335632324219,8948835.0,358565816,0
3RIMG_05JAN2017_1145_L2C_INS_V01R00.h5,05JAN,2017-01-05 11:45:00,2017-01-05 17:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,291.5497131347656,8948865.0,283850680,0
3RIMG_05JAN2017_1215_L2C_INS_V01R00.h5,05JAN,2017-01-05 12:15:00,2017-01-05 17:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,95.72186279296875,8948895.0,-1525778504,0
3RIMG_05JAN2017_1245_L2C_INS_V01R00.h5,05JAN,2017-01-05 12:45:00,2017-01-05 18:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948925.0,-1616816200,0
3RIMG_05JAN2017_1315_L2C_INS_V01R00.h5,05JAN,2017-01-05 13:15:00,2017-01-05 18:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948955.0,1708480440,0
3RIMG_05JAN2017_1345_L2C_INS_V01R00.h5,05JAN,2017-01-05 13:45:00,2017-01-05 19:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8948985.0,-1163065416,0
3RIMG_05JAN2017_1415_L2C_INS_V01R00.h5,05JAN,2017-01-05 14:15:00,2017-01-05 19:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949015.0,1350313912,0
3RIMG_05JAN2017_1445_L2C_INS_V01R00.h5,05JAN,2017-01-05 14:45:00,2017-01-05 20:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949045.0,-1056503880,0
3RIMG_05JAN2017_1515_L2C_INS_V01R00.h5,05JAN,2017-01-05 15:15:00,2017-01-05 20:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949075.0,-1818691656,0
3RIMG_05JAN2017_1545_L2C_INS_V01R00.h5,05JAN,2017-01-05 15:45:00,2017-01-05 21:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949105.0,494196664,0
3RIMG_05JAN2017_1615_L2C_INS_V01R00.h5,05JAN,2017-01-05 16:15:00,2017-01-05 21:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949135.0,1171257272,0
3RIMG_05JAN2017_1645_L2C_INS_V01R00.h5,05JAN,2017-01-05 16:45:00,2017-01-05 22:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949165.0,978499512,0
3RIMG_05JAN2017_1715_L2C_INS_V01R00.h5,05JAN,2017-01-05 17:15:00,2017-01-05 22:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949195.0,-2073208904,0
3RIMG_05JAN2017_1745_L2C_INS_V01R00.h5,05JAN,2017-01-05 17:45:00,2017-01-05 23:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949225.0,655165368,0
3RIMG_05JAN2017_1815_L2C_INS_V01R00.h5,05JAN,2017-01-05 18:15:00,2017-01-05 23:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949255.0,-287320136,0
3RIMG_05JAN2017_1845_L2C_INS_V01R00.h5,05JAN,2017-01-05 18:45:00,2017-01-06 00:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949285.0,233060280,0
3RIMG_05JAN2017_1915_L2C_INS_V01R00.h5,05JAN,2017-01-05 19:15:00,2017-01-06 00:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949315.0,-974231624,0
3RIMG_05JAN2017_1945_L2C_INS_V01R00.h5,05JAN,2017-01-05 19:45:00,2017-01-06 01:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949345.0,-89032776,0
3RIMG_05JAN2017_2015_L2C_INS_V01R00.h5,05JAN,2017-01-05 20:15:00,2017-01-06 01:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949375.0,1921431480,0
3RIMG_05JAN2017_2045_L2C_INS_V01R00.h5,05JAN,2017-01-05 20:45:00,2017-01-06 02:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949405.0,1834293176,0
3RIMG_05JAN2017_2115_L2C_INS_V01R00.h5,05JAN,2017-01-05 21:15:00,2017-01-06 02:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949435.0,-289429576,0
3RIMG_05JAN2017_2145_L2C_INS_V01R00.h5,05JAN,2017-01-05 21:45:00,2017-01-06 03:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949465.0,396457912,0
3RIMG_05JAN2017_2215_L2C_INS_V01R00.h5,05JAN,2017-01-05 22:15:00,2017-01-06 03:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949495.0,-1200924744,0
3RIMG_05JAN2017_2245_L2C_INS_V01R00.h5,05JAN,2017-01-05 22:45:00,2017-01-06 04:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949525.0,1915082680,0
3RIMG_05JAN2017_2315_L2C_INS_V01R00.h5,05JAN,2017-01-05 23:15:00,2017-01-06 04:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949555.0,-1285777480,0
3RIMG_05JAN2017_2345_L2C_INS_V01R00.h5,05JAN,2017-01-05 23:45:00,2017-01-06 05:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949585.0,-186087496,0
3RIMG_06JAN2017_0015_L2C_INS_V01R00.h5,06JAN,2017-01-06 00:15:00,2017-01-06 05:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949615.0,-1562798152,0
3RIMG_06JAN2017_0045_L2C_INS_V01R00.h5,06JAN,2017-01-06 00:45:00,2017-01-06 06:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949645.0,-942622792,0
3RIMG_06JAN2017_0115_L2C_INS_V01R00.h5,06JAN,2017-01-06 01:15:00,2017-01-06 06:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949675.0,-328222792,0
3RIMG_06JAN2017_0145_L2C_INS_V01R00.h5,06JAN,2017-01-06 01:45:00,2017-01-06 07:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,0.0,8949705.0,1840953272,0
3RIMG_06JAN2017_0215_L2C_INS_V01R00.h5,06JAN,2017-01-06 02:15:00,2017-01-06 07:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,144.85350036621094,8949735.0,-1947191368,0
3RIMG_06JAN2017_0245_L2C_INS_V01R00.h5,06JAN,2017-01-06 02:45:00,2017-01-06 08:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,175.5045928955078,8949765.0,1584318392,0
3RIMG_06JAN2017_0315_L2C_INS_V01R00.h5,06JAN,2017-01-06 03:15:00,2017-01-06 08:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,393.8746643066406,8949795.0,899647416,0
3RIMG_06JAN2017_0345_L2C_INS_V01R00.h5,06JAN,2017-01-06 03:45:00,2017-01-06 09:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,424.5647277832031,8949825.0,446859192,0
3RIMG_06JAN2017_0415_L2C_INS_V01R00.h5,06JAN,2017-01-06 04:15:00,2017-01-06 09:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,629.713623046875,8949855.0,601831352,0
3RIMG_06JAN2017_0445_L2C_INS_V01R00.h5,06JAN,2017-01-06 04:45:00,2017-01-06 10:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,657.7920532226562,8949885.0,-1886210120,0
3RIMG_06JAN2017_0515_L2C_INS_V01R00.h5,06JAN,2017-01-06 05:15:00,2017-01-06 10:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,824.2017211914062,8949915.0,1309611960,0
3RIMG_06JAN2017_0545_L2C_INS_V01R00.h5,06JAN,2017-01-06 05:45:00,2017-01-06 11:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,427.5447692871094,8949945.0,660744120,0
3RIMG_06JAN2017_0615_L2C_INS_V01R00.h5,06JAN,2017-01-06 06:15:00,2017-01-06 11:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,950.362548828125,8949975.0,-710465608,0
3RIMG_06JAN2017_0645_L2C_INS_V01R00.h5,06JAN,2017-01-06 06:45:00,2017-01-06 12:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,950.9497680664062,8950005.0,-1018075208,0
3RIMG_06JAN2017_0715_L2C_INS_V01R00.h5,06JAN,2017-01-06 07:15:00,2017-01-06 12:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,988.677978515625,8950035.0,1637377976,0
3RIMG_06JAN2017_0745_L2C_INS_V01R00.h5,06JAN,2017-01-06 07:45:00,2017-01-06 13:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,979.7530517578125,8950065.0,-625387592,0
3RIMG_06JAN2017_0815_L2C_INS_V01R00.h5,06JAN,2017-01-06 08:15:00,2017-01-06 13:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,943.4251708984375,8950095.0,-1909078088,0
3RIMG_06JAN2017_0845_L2C_INS_V01R00.h5,06JAN,2017-01-06 08:45:00,2017-01-06 14:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,915.600830078125,8950125.0,-2132695112,0
3RIMG_06JAN2017_0915_L2C_INS_V01R00.h5,06JAN,2017-01-06 09:15:00,2017-01-06 14:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,420.71539306640625,8950155.0,-930789448,0
3RIMG_06JAN2017_0945_L2C_INS_V01R00.h5,06JAN,2017-01-06 09:45:00,2017-01-06 15:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,774.468505859375,8950185.0,105199544,0
3RIMG_06JAN2017_1015_L2C_INS_V01R00.h5,06JAN,2017-01-06 10:15:00,2017-01-06 15:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,329.5322265625,8950215.0,-1578231880,0
3RIMG_06JAN2017_1045_L2C_INS_V01R00.h5,06JAN,2017-01-06 10:45:00,2017-01-06 16:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,553.8978271484375,8950245.0,-859740232,0
3RIMG_06JAN2017_1115_L2C_INS_V01R00.h5,06JAN,2017-01-06 11:15:00,2017-01-06 16:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,234.29736328125,8950275.0,-1512900680,0
3RIMG_06JAN2017_1145_L2C_INS_V01R00.h5,06JAN,2017-01-06 11:45:00,2017-01-06 17:15:00,9.14,77.92,1229.0670156003907,0.0,1350,868,287.3151550292969,8950305.0,-1149106248,0
3RIMG_06JAN2017_1215_L2C_INS_V01R00.h5,06JAN,2017-01-06 12:15:00,2017-01-06 17:45:00,9.14,77.92,1229.0670156003907,0.0,1350,868,73.46329498291016,8950335.0,430880696,0
